date,quarter,year,state,PI
2016-05-31,Q2,2016,WY,31555.1
2016-06-30,Q2,2016,WY,31555.1
2016-07-31,Q3,2016,WY,31458.8
2016-08-31,Q3,2016,WY,31458.8
2016-09-30,Q3,2016,WY,31458.8
2016-10-31,Q4,2016,WY,31599.3
2016-11-30,Q4,2016,WY,31599.3
2016-12-31,Q4,2016,WY,31599.3
2017-01-31,Q1,2017,WY,32023.0
2017-02-28,Q1,2017,WY,32023.0
2017-03-31,Q1,2017,WY,32023.0
2017-04-30,Q2,2017,WY,32608.3
2017-05-31,Q2,2017,WY,32608.3
2017-06-30,Q2,2017,WY,32608.3
2017-07-31,Q3,2017,WY,32887.2
2017-08-31,Q3,2017,WY,32887.2
2017-09-30,Q3,2017,WY,32887.2
2017-10-31,Q4,2017,WY,33376.1
2017-11-30,Q4,2017,WY,33376.1
2017-12-31,Q4,2017,WY,33376.1
2018-01-31,Q1,2018,WY,34456.9
2018-02-28,Q1,2018,WY,34456.9
2018-03-31,Q1,2018,WY,34456.9
2018-04-30,Q2,2018,WY,34865.1
2018-05-31,Q2,2018,WY,34865.1
2018-06-30,Q2,2018,WY,34865.1
2018-07-31,Q3,2018,WY,35304.0
2018-08-31,Q3,2018,WY,35304.0
2018-09-30,Q3,2018,WY,35304.0
2018-10-31,Q4,2018,WY,35590.9
2018-11-30,Q4,2018,WY,35590.9
2018-12-31,Q4,2018,WY,35590.9
2019-01-31,Q1,2019,WY,35852.7
2019-02-28,Q1,2019,WY,35852.7
2019-03-31,Q1,2019,WY,35852.7
2019-04-30,Q2,2019,WY,35821.9
2019-05-31,Q2,2019,WY,35821.9
2019-06-30,Q2,2019,WY,35821.9
2019-07-31,Q3,2019,WY,36107.5
2019-08-31,Q3,2019,WY,36107.5
2019-09-30,Q3,2019,WY,36107.5
2019-10-31,Q4,2019,WY,36188.6
2019-11-30,Q4,2019,WY,36188.6
2019-12-31,Q4,2019,WY,36188.6
2020-01-31,Q1,2020,WY,36253.5
2020-02-29,Q1,2020,WY,36253.5
2020-03-31,Q1,2020,WY,36253.5
2020-04-30,Q2,2020,WY,38577
