date,quarter,year,state,gdp
2005-03-31,Q1,2005,NM,72212.4
2005-04-30,Q2,2005,NM,73159.1
2005-05-31,Q2,2005,NM,73159.1
2005-06-30,Q2,2005,NM,73159.1
2005-07-31,Q3,2005,NM,73855.8
2005-08-31,Q3,2005,NM,73855.8
2005-09-30,Q3,2005,NM,73855.8
2005-10-31,Q4,2005,NM,75421.8
2005-11-30,Q4,2005,NM,75421.8
2005-12-31,Q4,2005,NM,75421.8
2006-01-31,Q1,2006,NM,76645.1
2006-02-28,Q1,2006,NM,76645.1
2006-03-31,Q1,2006,NM,76645.1
2006-04-30,Q2,2006,NM,77082.2
2006-05-31,Q2,2006,NM,77082.2
2006-06-30,Q2,2006,NM,77082.2
2006-07-31,Q3,2006,NM,77642.6
2006-08-31,Q3,2006,NM,77642.6
2006-09-30,Q3,2006,NM,77642.6
2006-10-31,Q4,2006,NM,78216.2
2006-11-30,Q4,2006,NM,78216.2
2006-12-31,Q4,2006,NM,78216.2
2007-01-31,Q1,2007,NM,78490.7
2007-02-28,Q1,2007,NM,78490.7
2007-03-31,Q1,2007,NM,78490.7
2007-04-30,Q2,2007,NM,80258.7
2007-05-31,Q2,2007,NM,80258.7
2007-06-30,Q2,2007,NM,80258.7
2007-07-31,Q3,2007,NM,81567.8
2007-08-31,Q3,2007,NM,81567.8
2007-09-30,Q3,2007,NM,81567.8
2007-10-31,Q4,2007,NM,81856.3
2007-11-30,Q4,2007,NM,81856.3
2007-12-31,Q4,2007,NM,81856.3
2008-01-31,Q1,2008,NM,81726.4
2008-02-29,Q1,2008,NM,81726.4
2008-03-31,Q1,2008,NM,81726.4
2008-04-30,Q2,2008,NM,84242.9
2008-05-31,Q2,2008,NM,84242.9
2008-06-30,Q2,2008,NM,84242.9
2008-07-31,Q3,2008,NM,84832.6
2008-08-31,Q3,2008,NM,84832.6
2008-09-30,Q3,2008,NM,84832.6
2008-10-31,Q4,2008,NM,83963.1
2008-11-30,Q4,2008,NM,83963.1
2008-12-31,Q4,2008,NM,83963.1
2009-01-31,Q1,2009,NM,82193.6
2009-02-28,Q1,2009,NM,82193.6
2009-03-31,Q1,2009,NM,82193.6
2009-04-30,Q2,2009,NM,81096.4
2009-05-31,Q2,2009,NM,81096.4
2009-06-30,Q2,2009,NM,81096.4
2009-07-31,Q3,2009,NM,81772.2
2009-08-31,Q3,2009,NM,81772.2
2009-09-30,Q3,2009,NM,81772.2
2009-10-31,Q4,2009,NM,82899.0
2009-11-30,Q4,2009,NM,82899.0
2009-12-31,Q4,2009,NM,82899.0
2010-01-31,Q1,2010,NM,83218.3
2010-02-28,Q1,2010,NM,83218.3
2010-03-31,Q1,2010,NM,83218.3
2010-04-30,Q2,2010,NM,82964.5
2010-05-31,Q2,2010,NM,82964.5
2010-06-30,Q2,2010,NM,82964.5
2010-07-31,Q3,2010,NM,83713.8
2010-08-31,Q3,2010,NM,83713.8
2010-09-30,Q3,2010,NM,83713.8
2010-10-31,Q4,2010,NM,86255.0
2010-11-30,Q4,2010,NM,86255.0
2010-12-31,Q4,2010,NM,86255.0
2011-01-31,Q1,2011,NM,84391.8
2011-02-28,Q1,2011,NM,84391.8
2011-03-31,Q1,2011,NM,84391.8
2011-04-30,Q2,2011,NM,86723.3
2011-05-31,Q2,2011,NM,86723.3
2011-06-30,Q2,2011,NM,86723.3
2011-07-31,Q3,2011,NM,87231.2
2011-08-31,Q3,2011,NM,87231.2
2011-09-30,Q3,2011,NM,87231.2
2011-10-31,Q4,2011,NM,88386.8
2011-11-30,Q4,2011,NM,88386.8
2011-12-31,Q4,2011,NM,88386.8
2012-01-31,Q1,2012,NM,87916.2
2012-02-29,Q1,2012,NM,87916.2
2012-03-31,Q1,2012,NM,87916.2
2012-04-30,Q2,2012,NM,88512.5
2012-05-31,Q2,2012,NM,88512.5
2012-06-30,Q2,2012,NM,88512.5
2012-07-31,Q3,2012,NM,87432.2
2012-08-31,Q3,2012,NM,87432.2
2012-09-30,Q3,2012,NM,87432.2
2012-10-31,Q4,2012,NM,86718.3
2012-11-30,Q4,2012,NM,86718.3
2012-12-31,Q4,2012,NM,86718.3
2013-01-31,Q1,2013,NM,87731.0
2013-02-28,Q1,2013,NM,87731.0
2013-03-31,Q1,2013,NM,87731.0
2013-04-30,Q2,2013,NM,88014.4
2013-05-31,Q2,2013,NM,88014.4
2013-06-30,Q2,2013,NM,88014.4
2013-07-31,Q3,2013,NM,88792.4
2013-08-31,Q3,2013,NM,88792.4
2013-09-30,Q3,2013,NM,88792.4
2013-10-31,Q4,2013,NM,89594.3
2013-11-30,Q4,2013,NM,89594.3
2013-12-31,Q4,2013,NM,89594.3
2014-01-31,Q1,2014,NM,90185.6
2014-02-28,Q1,2014,NM,90185.6
2014-03-31,Q1,2014,NM,90185.6
2014-04-30,Q2,2014,NM,92220.8
2014-05-31,Q2,2014,NM,92220.8
2014-06-30,Q2,2014,NM,92220.8
2014-07-31,Q3,2014,NM,93632.8
2014-08-31,Q3,2014,NM,93632.8
2014-09-30,Q3,2014,NM,93632.8
2014-10-31,Q4,2014,NM,94305.9
2014-11-30,Q4,2014,NM,94305.9
2014-12-31,Q4,2014,NM,94305.9
2015-01-31,Q1,2015,NM,91288.1
2015-02-28,Q1,2015,NM,91288.1
2015-03-31,Q1,2015,NM,91288.1
2015-04-30,Q2,2015,NM,91810.7
2015-05-31,Q2,2015,NM,91810.7
2015-06-30,Q2,2015,NM,91810.7
2015-07-31,Q3,2015,NM,91490.1
2015-08-31,Q3,2015,NM,91490.1
2015-09-30,Q3,2015,NM,91490.1
2015-10-31,Q4,2015,NM,90699.0
2015-11-30,Q4,2015,NM,90699.0
2015-12-31,Q4,2015,NM,90699.0
2016-01-31,Q1,2016,NM,89730.8
2016-02-29,Q1,2016,NM,89730.8
2016-03-31,Q1,2016,NM,89730.8
2016-04-30,Q2,2016,NM,91058.4
2016-05-31,Q2,2016,NM,91058.4
2016-06-30,Q2,2016,NM,91058.4
2016-07-31,Q3,2016,NM,91370.2
2016-08-31,Q3,2016,NM,91370.2
2016-09-30,Q3,2016,NM,91370.2
2016-10-31,Q4,2016,NM,92801.5
2016-11-30,Q4,2016,NM,92801.5
2016-12-31,Q4,2016,NM,92801.5
2017-01-31,Q1,2017,NM,93475.1
2017-02-28,Q1,2017,NM,93475.1
2017-03-31,Q1,2017,NM,93475.1
2017-04-30,Q2,2017,NM,93831.2
2017-05-31,Q2,2017,NM,93831.2
2017-06-30,Q2,2017,NM,93831.2
2017-07-31,Q3,2017,NM,94587.7
2017-08-31,Q3,2017,NM,94587.7
2017-09-30,Q3,2017,NM,94587.7
2017-10-31,Q4,2017,NM,95932.7
2017-11-30,Q4,2017,NM,95932.7
2017-12-31,Q4,2017,NM,95932.7
2018-01-31,Q1,2018,NM,98015.9
2018-02-28,Q1,2018,NM,98015.9
2018-03-31,Q1,2018,NM,98015.9
2018-04-30,Q2,2018,NM,99708.2
2018-05-31,Q2,2018,NM,99708.2
2018-06-30,Q2,2018,NM,99708.2
2018-07-31,Q3,2018,NM,100660.7
2018-08-31,Q3,2018,NM,100660.7
2018-09-30,Q3,2018,NM,100660.7
2018-10-31,Q4,2018,NM,101934.9
2018-11-30,Q4,2018,NM,101934.9
2018-12-31,Q4,2018,NM,101934.9
2019-01-31,Q1,2019,NM,102971.8
2019-02-28,Q1,2019,NM,102971.8
2019-03-31,Q1,2019,NM,102971.8
2019-04-30,Q2,2019,NM,104682.2
2019-05-31,Q2,2019,NM,104682.2
2019-06-30,Q2,2019,NM,104682.2
2019-07-31,Q3,2019,NM,106005.0
2019-08-31,Q3,2019,NM,106005.0
2019-09-30,Q3,2019,NM,106005.0
2019-10-31,Q4,2019,NM,106914.4
2019-11-30,Q4,2019,NM,106914.4
2019-12-31,Q4,2019,NM,106914.4
2020-01-31,Q1,2020,NM,104461.6
2020-02-29,Q1,2020,NM,104461.6
2020-03-31,Q1,2020,NM,104461.6
2020-04-30,Q2,2020,NM,93367.1
2005-01-31,Q1,2005,NY,988106.0
2005-02-28,Q1,2005,NY,988106.0
2005-03-31,Q1,2005,NY,988106.0
2005-04-30,Q2,2005,NY,1002916.1
2005-05-31,Q2,2005,NY,1002916.1
2005-06-30,Q2,2005,NY,1002916.1
2005-07-31,Q3,2005,NY,1019942.8
2005-08-31,Q3,2005,NY,1019942.8
2005-09-30,Q3,2005,NY,1019942.8
2005-10-31,Q4,2005,NY,1037758.5
2005-11-30,Q4,2005,NY,1037758.5
2005-12-31,Q4,2005,NY,1037758.5
2006-01-31,Q1,2006,NY,1062518.8
2006-02-28,Q1,2006,NY,1062518.8
2006-03-31,Q1,2006,NY,1062518.8
2006-04-30,Q2,2006,NY,1063982.1
2006-05-31,Q2,2006,NY,1063982.1
2006-06-30,Q2,2006,NY,1063982.1
2006-07-31,Q3,2006,NY,1063746.1
2006-08-31,Q3,2006,NY,1063746.1
2006-09-30,Q3,2006,NY,1063746.1
2006-10-31,Q4,2006,NY,1084291.9
2006-11-30,Q4,2006,NY,1084291.9
2006-12-31,Q4,2006,NY,1084291.9
2007-01-31,Q1,2007,NY,1131772.5
2007-02-28,Q1,2007,NY,1131772.5
2007-03-31,Q1,2007,NY,1131772.5
2007-04-30,Q2,2007,NY,1103240.4
2007-05-31,Q2,2007,NY,1103240.4
2007-06-30,Q2,2007,NY,1103240.4
2007-07-31,Q3,2007,NY,1105567.8
2007-08-31,Q3,2007,NY,1105567.8
2007-09-30,Q3,2007,NY,1105567.8
2007-10-31,Q4,2007,NY,1098413.6
2007-11-30,Q4,2007,NY,1098413.6
2007-12-31,Q4,2007,NY,1098413.6
2008-01-31,Q1,2008,NY,1113171.4
2008-02-29,Q1,2008,NY,1113171.4
2008-03-31,Q1,2008,NY,1113171.4
2008-04-30,Q2,2008,NY,1098188.6
2008-05-31,Q2,2008,NY,1098188.6
2008-06-30,Q2,2008,NY,1098188.6
2008-07-31,Q3,2008,NY,1105619.6
2008-08-31,Q3,2008,NY,1105619.6
2008-09-30,Q3,2008,NY,1105619.6
2008-10-31,Q4,2008,NY,1089567.4
2008-11-30,Q4,2008,NY,1089567.4
2008-12-31,Q4,2008,NY,1089567.4
2009-01-31,Q1,2009,NY,1104993.0
2009-02-28,Q1,2009,NY,1104993.0
2009-03-31,Q1,2009,NY,1104993.0
2009-04-30,Q2,2009,NY,1150523.7
2009-05-31,Q2,2009,NY,1150523.7
2009-06-30,Q2,2009,NY,1150523.7
2009-07-31,Q3,2009,NY,1164277.3
2009-08-31,Q3,2009,NY,1164277.3
2009-09-30,Q3,2009,NY,1164277.3
2009-10-31,Q4,2009,NY,1184181.6
2009-11-30,Q4,2009,NY,1184181.6
2009-12-31,Q4,2009,NY,1184181.6
2010-01-31,Q1,2010,NY,1202784.0
2010-02-28,Q1,2010,NY,1202784.0
2010-03-31,Q1,2010,NY,1202784.0
2010-04-30,Q2,2010,NY,1228293.1
2010-05-31,Q2,2010,NY,1228293.1
2010-06-30,Q2,2010,NY,1228293.1
2010-07-31,Q3,2010,NY,1213670.3
2010-08-31,Q3,2010,NY,1213670.3
2010-09-30,Q3,2010,NY,1213670.3
2010-10-31,Q4,2010,NY,1205193.0
2010-11-30,Q4,2010,NY,1205193.0
2010-12-31,Q4,2010,NY,1205193.0
2011-01-31,Q1,2011,NY,1233701.4
2011-02-28,Q1,2011,NY,1233701.4
2011-03-31,Q1,2011,NY,1233701.4
2011-04-30,Q2,2011,NY,1228438.3
2011-05-31,Q2,2011,NY,1228438.3
2011-06-30,Q2,2011,NY,1228438.3
2011-07-31,Q3,2011,NY,1234301.8
2011-08-31,Q3,2011,NY,1234301.8
2011-09-30,Q3,2011,NY,1234301.8
2011-10-31,Q4,2011,NY,1252669.0
2011-11-30,Q4,2011,NY,1252669.0
2011-12-31,Q4,2011,NY,1252669.0
2012-01-31,Q1,2012,NY,1285455.8
2012-02-29,Q1,2012,NY,1285455.8
2012-03-31,Q1,2012,NY,1285455.8
2012-04-30,Q2,2012,NY,1313917.6
2012-05-31,Q2,2012,NY,1313917.6
2012-06-30,Q2,2012,NY,1313917.6
2012-07-31,Q3,2012,NY,1335168.0
2012-08-31,Q3,2012,NY,1335168.0
2012-09-30,Q3,2012,NY,1335168.0
2012-10-31,Q4,2012,NY,1359061.7
2012-11-30,Q4,2012,NY,1359061.7
2012-12-31,Q4,2012,NY,1359061.7
2013-01-31,Q1,2013,NY,1334470.2
2013-02-28,Q1,2013,NY,1334470.2
2013-03-31,Q1,2013,NY,1334470.2
2013-04-30,Q2,2013,NY,1351477.4
2013-05-31,Q2,2013,NY,1351477.4
2013-06-30,Q2,2013,NY,1351477.4
2013-07-31,Q3,2013,NY,1368066.2
2013-08-31,Q3,2013,NY,1368066.2
2013-09-30,Q3,2013,NY,1368066.2
2013-10-31,Q4,2013,NY,1393837.8
2013-11-30,Q4,2013,NY,1393837.8
2013-12-31,Q4,2013,NY,1393837.8
2014-01-31,Q1,2014,NY,1393629.2
2014-02-28,Q1,2014,NY,1393629.2
2014-03-31,Q1,2014,NY,1393629.2
2014-04-30,Q2,2014,NY,1413271.9
2014-05-31,Q2,2014,NY,1413271.9
2014-06-30,Q2,2014,NY,1413271.9
2014-07-31,Q3,2014,NY,1438376.9
2014-08-31,Q3,2014,NY,1438376.9
2014-09-30,Q3,2014,NY,1438376.9
2014-10-31,Q4,2014,NY,1457618.6
2014-11-30,Q4,2014,NY,1457618.6
2014-12-31,Q4,2014,NY,1457618.6
2015-01-31,Q1,2015,NY,1466074.9
2015-02-28,Q1,2015,NY,1466074.9
2015-03-31,Q1,2015,NY,1466074.9
2015-04-30,Q2,2015,NY,1490925.5
2015-05-31,Q2,2015,NY,1490925.5
2015-06-30,Q2,2015,NY,1490925.5
2015-07-31,Q3,2015,NY,1500666.7
2015-08-31,Q3,2015,NY,1500666.7
2015-09-30,Q3,2015,NY,1500666.7
2015-10-31,Q4,2015,NY,1484816.2
2015-11-30,Q4,2015,NY,1484816.2
2015-12-31,Q4,2015,NY,1484816.2
2016-01-31,Q1,2016,NY,1530706.0
2016-02-29,Q1,2016,NY,1530706.0
2016-03-31,Q1,2016,NY,1530706.0
2016-04-30,Q2,2016,NY,1546419.2
2016-05-31,Q2,2016,NY,1546419.2
2016-06-30,Q2,2016,NY,1546419.2
2016-07-31,Q3,2016,NY,1544558.6
2016-08-31,Q3,2016,NY,1544558.6
2016-09-30,Q3,2016,NY,1544558.6
2016-10-31,Q4,2016,NY,1562267.1
2016-11-30,Q4,2016,NY,1562267.1
2016-12-31,Q4,2016,NY,1562267.1
2017-01-31,Q1,2017,NY,1591432.8
2017-02-28,Q1,2017,NY,1591432.8
2017-03-31,Q1,2017,NY,1591432.8
2017-04-30,Q2,2017,NY,1587931.5
2017-05-31,Q2,2017,NY,1587931.5
2017-06-30,Q2,2017,NY,1587931.5
2017-07-31,Q3,2017,NY,1607486.4
2017-08-31,Q3,2017,NY,1607486.4
2017-09-30,Q3,2017,NY,1607486.4
2017-10-31,Q4,2017,NY,1648710.1
2017-11-30,Q4,2017,NY,1648710.1
2017-12-31,Q4,2017,NY,1648710.1
2018-01-31,Q1,2018,NY,1675422.0
2018-02-28,Q1,2018,NY,1675422.0
2018-03-31,Q1,2018,NY,1675422.0
2018-04-30,Q2,2018,NY,1703877.1
2018-05-31,Q2,2018,NY,1703877.1
2018-06-30,Q2,2018,NY,1703877.1
2018-07-31,Q3,2018,NY,1720476.0
2018-08-31,Q3,2018,NY,1720476.0
2018-09-30,Q3,2018,NY,1720476.0
2018-10-31,Q4,2018,NY,1720265.7
2018-11-30,Q4,2018,NY,1720265.7
2018-12-31,Q4,2018,NY,1720265.7
2019-01-31,Q1,2019,NY,1746190.9
2019-02-28,Q1,2019,NY,1746190.9
2019-03-31,Q1,2019,NY,1746190.9
2019-04-30,Q2,2019,NY,1771545.4
2019-05-31,Q2,2019,NY,1771545.4
2019-06-30,Q2,2019,NY,1771545.4
2019-07-31,Q3,2019,NY,1779739.8
2019-08-31,Q3,2019,NY,1779739.8
2019-09-30,Q3,2019,NY,1779739.8
2019-10-31,Q4,2019,NY,1791566.8
2019-11-30,Q4,2019,NY,1791566.8
2019-12-31,Q4,2019,NY,1791566.8
2020-01-31,Q1,2020,NY,1778240.0
2020-02-29,Q1,2020,NY,1778240.0
2020-03-31,Q1,2020,NY,1778240.0
2020-04-30,Q2,2020,NY,1587879.2
2005-01-31,Q1,2005,NC,346098.6
2005-02-28,Q1,2005,NC,346098.6
2005-03-31,Q1,2005,NC,346098.6
2005-04-30,Q2,2005,NC,346908.1
2005-05-31,Q2,2005,NC,346908.1
2005-06-30,Q2,2005,NC,346908.1
2005-07-31,Q3,2005,NC,353288.7
2005-08-31,Q3,2005,NC,353288.7
2005-09-30,Q3,2005,NC,353288.7
2005-10-31,Q4,2005,NC,359053.6
2005-11-30,Q4,2005,NC,359053.6
2005-12-31,Q4,2005,NC,359053.6
2006-01-31,Q1,2006,NC,376061.1
2006-02-28,Q1,2006,NC,376061.1
2006-03-31,Q1,2006,NC,376061.1
2006-04-30,Q2,2006,NC,381939.2
2006-05-31,Q2,2006,NC,381939.2
2006-06-30,Q2,2006,NC,381939.2
2006-07-31,Q3,2006,NC,384233.5
2006-08-31,Q3,2006,NC,384233.5
2006-09-30,Q3,2006,NC,384233.5
2006-10-31,Q4,2006,NC,388962.0
2006-11-30,Q4,2006,NC,388962.0
2006-12-31,Q4,2006,NC,388962.0
2007-01-31,Q1,2007,NC,395092.3
2007-02-28,Q1,2007,NC,395092.3
2007-03-31,Q1,2007,NC,395092.3
2007-04-30,Q2,2007,NC,395396.2
2007-05-31,Q2,2007,NC,395396.2
2007-06-30,Q2,2007,NC,395396.2
2007-07-31,Q3,2007,NC,395827.9
2007-08-31,Q3,2007,NC,395827.9
2007-09-30,Q3,2007,NC,395827.9
2007-10-31,Q4,2007,NC,400212.5
2007-11-30,Q4,2007,NC,400212.5
2007-12-31,Q4,2007,NC,400212.5
2008-01-31,Q1,2008,NC,409759.3
2008-02-29,Q1,2008,NC,409759.3
2008-03-31,Q1,2008,NC,409759.3
2008-04-30,Q2,2008,NC,413129.8
2008-05-31,Q2,2008,NC,413129.8
2008-06-30,Q2,2008,NC,413129.8
2008-07-31,Q3,2008,NC,416799.4
2008-08-31,Q3,2008,NC,416799.4
2008-09-30,Q3,2008,NC,416799.4
2008-10-31,Q4,2008,NC,412571.2
2008-11-30,Q4,2008,NC,412571.2
2008-12-31,Q4,2008,NC,412571.2
2009-01-31,Q1,2009,NC,398431.2
2009-02-28,Q1,2009,NC,398431.2
2009-03-31,Q1,2009,NC,398431.2
2009-04-30,Q2,2009,NC,402789.4
2009-05-31,Q2,2009,NC,402789.4
2009-06-30,Q2,2009,NC,402789.4
2009-07-31,Q3,2009,NC,409551.0
2009-08-31,Q3,2009,NC,409551.0
2009-09-30,Q3,2009,NC,409551.0
2009-10-31,Q4,2009,NC,416559.8
2009-11-30,Q4,2009,NC,416559.8
2009-12-31,Q4,2009,NC,416559.8
2010-01-31,Q1,2010,NC,409784.1
2010-02-28,Q1,2010,NC,409784.1
2010-03-31,Q1,2010,NC,409784.1
2010-04-30,Q2,2010,NC,413754.6
2010-05-31,Q2,2010,NC,413754.6
2010-06-30,Q2,2010,NC,413754.6
2010-07-31,Q3,2010,NC,416021.8
2010-08-31,Q3,2010,NC,416021.8
2010-09-30,Q3,2010,NC,416021.8
2010-10-31,Q4,2010,NC,423279.4
2010-11-30,Q4,2010,NC,423279.4
2010-12-31,Q4,2010,NC,423279.4
2011-01-31,Q1,2011,NC,421639.0
2011-02-28,Q1,2011,NC,421639.0
2011-03-31,Q1,2011,NC,421639.0
2011-04-30,Q2,2011,NC,428885.5
2011-05-31,Q2,2011,NC,428885.5
2011-06-30,Q2,2011,NC,428885.5
2011-07-31,Q3,2011,NC,427113.0
2011-08-31,Q3,2011,NC,427113.0
2011-09-30,Q3,2011,NC,427113.0
2011-10-31,Q4,2011,NC,428639.9
2011-11-30,Q4,2011,NC,428639.9
2011-12-31,Q4,2011,NC,428639.9
2012-01-31,Q1,2012,NC,437572.2
2012-02-29,Q1,2012,NC,437572.2
2012-03-31,Q1,2012,NC,437572.2
2012-04-30,Q2,2012,NC,436567.4
2012-05-31,Q2,2012,NC,436567.4
2012-06-30,Q2,2012,NC,436567.4
2012-07-31,Q3,2012,NC,442306.8
2012-08-31,Q3,2012,NC,442306.8
2012-09-30,Q3,2012,NC,442306.8
2012-10-31,Q4,2012,NC,441712.3
2012-11-30,Q4,2012,NC,441712.3
2012-12-31,Q4,2012,NC,441712.3
2013-01-31,Q1,2013,NC,448151.9
2013-02-28,Q1,2013,NC,448151.9
2013-03-31,Q1,2013,NC,448151.9
2013-04-30,Q2,2013,NC,450066.3
2013-05-31,Q2,2013,NC,450066.3
2013-06-30,Q2,2013,NC,450066.3
2013-07-31,Q3,2013,NC,457991.5
2013-08-31,Q3,2013,NC,457991.5
2013-09-30,Q3,2013,NC,457991.5
2013-10-31,Q4,2013,NC,464857.3
2013-11-30,Q4,2013,NC,464857.3
2013-12-31,Q4,2013,NC,464857.3
2014-01-31,Q1,2014,NC,468705.8
2014-02-28,Q1,2014,NC,468705.8
2014-03-31,Q1,2014,NC,468705.8
2014-04-30,Q2,2014,NC,472139.3
2014-05-31,Q2,2014,NC,472139.3
2014-06-30,Q2,2014,NC,472139.3
2014-07-31,Q3,2014,NC,480179.3
2014-08-31,Q3,2014,NC,480179.3
2014-09-30,Q3,2014,NC,480179.3
2014-10-31,Q4,2014,NC,484016.5
2014-11-30,Q4,2014,NC,484016.5
2014-12-31,Q4,2014,NC,484016.5
2015-01-31,Q1,2015,NC,495251.8
2015-02-28,Q1,2015,NC,495251.8
2015-03-31,Q1,2015,NC,495251.8
2015-04-30,Q2,2015,NC,502062.4
2015-05-31,Q2,2015,NC,502062.4
2015-06-30,Q2,2015,NC,502062.4
2015-07-31,Q3,2015,NC,506448.0
2015-08-31,Q3,2015,NC,506448.0
2015-09-30,Q3,2015,NC,506448.0
2015-10-31,Q4,2015,NC,507471.3
2015-11-30,Q4,2015,NC,507471.3
2015-12-31,Q4,2015,NC,507471.3
2016-01-31,Q1,2016,NC,513542.7
2016-02-29,Q1,2016,NC,513542.7
2016-03-31,Q1,2016,NC,513542.7
2016-04-30,Q2,2016,NC,516445.9
2016-05-31,Q2,2016,NC,516445.9
2016-06-30,Q2,2016,NC,516445.9
2016-07-31,Q3,2016,NC,521293.0
2016-08-31,Q3,2016,NC,521293.0
2016-09-30,Q3,2016,NC,521293.0
2016-10-31,Q4,2016,NC,530144.7
2016-11-30,Q4,2016,NC,530144.7
2016-12-31,Q4,2016,NC,530144.7
2017-01-31,Q1,2017,NC,534530.3
2017-02-28,Q1,2017,NC,534530.3
2017-03-31,Q1,2017,NC,534530.3
2017-04-30,Q2,2017,NC,536556.7
2017-05-31,Q2,2017,NC,536556.7
2017-06-30,Q2,2017,NC,536556.7
2017-07-31,Q3,2017,NC,541827.7
2017-08-31,Q3,2017,NC,541827.7
2017-09-30,Q3,2017,NC,541827.7
2017-10-31,Q4,2017,NC,551248.2
2017-11-30,Q4,2017,NC,551248.2
2017-12-31,Q4,2017,NC,551248.2
2018-01-31,Q1,2018,NC,556731.6
2018-02-28,Q1,2018,NC,556731.6
2018-03-31,Q1,2018,NC,556731.6
2018-04-30,Q2,2018,NC,567963.7
2018-05-31,Q2,2018,NC,567963.7
2018-06-30,Q2,2018,NC,567963.7
2018-07-31,Q3,2018,NC,569085.4
2018-08-31,Q3,2018,NC,569085.4
2018-09-30,Q3,2018,NC,569085.4
2018-10-31,Q4,2018,NC,576026.0
2018-11-30,Q4,2018,NC,576026.0
2018-12-31,Q4,2018,NC,576026.0
2019-01-31,Q1,2019,NC,581020.2
2019-02-28,Q1,2019,NC,581020.2
2019-03-31,Q1,2019,NC,581020.2
2019-04-30,Q2,2019,NC,588477.4
2019-05-31,Q2,2019,NC,588477.4
2019-06-30,Q2,2019,NC,588477.4
2019-07-31,Q3,2019,NC,595117.9
2019-08-31,Q3,2019,NC,595117.9
2019-09-30,Q3,2019,NC,595117.9
2019-10-31,Q4,2019,NC,601787.9
2019-11-30,Q4,2019,NC,601787.9
2019-12-31,Q4,2019,NC,601787.9
2020-01-31,Q1,2020,NC,600630.9
2020-02-29,Q1,2020,NC,600630.9
2020-03-31,Q1,2020,NC,600630.9
2020-04-30,Q2,2020,NC,546775.7
2005-01-31,Q1,2005,ND,24097.5
2005-02-28,Q1,2005,ND,24097.5
2005-03-31,Q1,2005,ND,24097.5
2005-04-30,Q2,2005,ND,24308.3
2005-05-31,Q2,2005,ND,24308.3
2005-06-30,Q2,2005,ND,24308.3
2005-07-31,Q3,2005,ND,24501.2
2005-08-31,Q3,2005,ND,24501.2
2005-09-30,Q3,2005,ND,24501.2
2005-10-31,Q4,2005,ND,24937.5
2005-11-30,Q4,2005,ND,24937.5
2005-12-31,Q4,2005,ND,24937.5
2006-01-31,Q1,2006,ND,25434.1
2006-02-28,Q1,2006,ND,25434.1
2006-03-31,Q1,2006,ND,25434.1
2006-04-30,Q2,2006,ND,26124.3
2006-05-31,Q2,2006,ND,26124.3
2006-06-30,Q2,2006,ND,26124.3
2006-07-31,Q3,2006,ND,26363.7
2006-08-31,Q3,2006,ND,26363.7
2006-09-30,Q3,2006,ND,26363.7
2006-10-31,Q4,2006,ND,26914.0
2006-11-30,Q4,2006,ND,26914.0
2006-12-31,Q4,2006,ND,26914.0
2007-01-31,Q1,2007,ND,27712.2
2007-02-28,Q1,2007,ND,27712.2
2007-03-31,Q1,2007,ND,27712.2
2007-04-30,Q2,2007,ND,28340.5
2007-05-31,Q2,2007,ND,28340.5
2007-06-30,Q2,2007,ND,28340.5
2007-07-31,Q3,2007,ND,29014.6
2007-08-31,Q3,2007,ND,29014.6
2007-09-30,Q3,2007,ND,29014.6
2007-10-31,Q4,2007,ND,30059.6
2007-11-30,Q4,2007,ND,30059.6
2007-12-31,Q4,2007,ND,30059.6
2008-01-31,Q1,2008,ND,31039.9
2008-02-29,Q1,2008,ND,31039.9
2008-03-31,Q1,2008,ND,31039.9
2008-04-30,Q2,2008,ND,31861.2
2008-05-31,Q2,2008,ND,31861.2
2008-06-30,Q2,2008,ND,31861.2
2008-07-31,Q3,2008,ND,32593.4
2008-08-31,Q3,2008,ND,32593.4
2008-09-30,Q3,2008,ND,32593.4
2008-10-31,Q4,2008,ND,31913.9
2008-11-30,Q4,2008,ND,31913.9
2008-12-31,Q4,2008,ND,31913.9
2009-01-31,Q1,2009,ND,31830.1
2009-02-28,Q1,2009,ND,31830.1
2009-03-31,Q1,2009,ND,31830.1
2009-04-30,Q2,2009,ND,31664.6
2009-05-31,Q2,2009,ND,31664.6
2009-06-30,Q2,2009,ND,31664.6
2009-07-31,Q3,2009,ND,32421.2
2009-08-31,Q3,2009,ND,32421.2
2009-09-30,Q3,2009,ND,32421.2
2009-10-31,Q4,2009,ND,33042.9
2009-11-30,Q4,2009,ND,33042.9
2009-12-31,Q4,2009,ND,33042.9
2010-01-31,Q1,2010,ND,34124.2
2010-02-28,Q1,2010,ND,34124.2
2010-03-31,Q1,2010,ND,34124.2
2010-04-30,Q2,2010,ND,35183.0
2010-05-31,Q2,2010,ND,35183.0
2010-06-30,Q2,2010,ND,35183.0
2010-07-31,Q3,2010,ND,36101.2
2010-08-31,Q3,2010,ND,36101.2
2010-09-30,Q3,2010,ND,36101.2
2010-10-31,Q4,2010,ND,37349.2
2010-11-30,Q4,2010,ND,37349.2
2010-12-31,Q4,2010,ND,37349.2
2011-01-31,Q1,2011,ND,38436.4
2011-02-28,Q1,2011,ND,38436.4
2011-03-31,Q1,2011,ND,38436.4
2011-04-30,Q2,2011,ND,40237.4
2011-05-31,Q2,2011,ND,40237.4
